order_id,customer_id,restaurant_name,cuisine_type,cost,day_of_the_week,rating,food_preparation_time (Min),delivery_time (Min)
d8b59de1-5582-11ef-9c26-84a93eaf263c,d8b59e34-5582-11ef-9c26-84a93eaf263c,Burger Barn,Italian,62.54,Weekend,2,22,41
d8b5f32e-5582-11ef-9c26-84a93eaf263c,d8b5f383-5582-11ef-9c26-84a93eaf263c,Burger Barn,Italian,76.91,Weekday,3,26,42
d8b645c8-5582-11ef-9c26-84a93eaf263c,d8b64623-5582-11ef-9c26-84a93eaf263c,Burger Barn,Indian,39.9,Weekend,3,35,10
d8b69793-5582-11ef-9c26-84a93eaf263c,d8b697e1-5582-11ef-9c26-84a93eaf263c,Taco Joint,Indian,73.16,Weekend,4,42,34
d8b6e763-5582-11ef-9c26-84a93eaf263c,d8b6e7ad-5582-11ef-9c26-84a93eaf263c,Taco Joint,Chinese,51.85,Weekday,4,20,31
d8b738d3-5582-11ef-9c26-84a93eaf263c,d8b73957-5582-11ef-9c26-84a93eaf263c,Taco Joint,Mexican,23.89,Weekend,4,46,31
d8b791ef-5582-11ef-9c26-84a93eaf263c,d8b7928f-5582-11ef-9c26-84a93eaf263c,Burger Barn,American,73.16,Weekend,5,45,42
d8b7e579-5582-11ef-9c26-84a93eaf263c,d8b7e5f8-5582-11ef-9c26-84a93eaf263c,Taco Joint,Indian,29.46,Weekend,2,24,14
d8b83a17-5582-11ef-9c26-84a93eaf263c,d8b83a6c-5582-11ef-9c26-84a93eaf263c,Burger Barn,Chinese,90.88,Weekday,4,48,39
d8b88818-5582-11ef-9c26-84a93eaf263c,d8b8886a-5582-11ef-9c26-84a93eaf263c,Burger Barn,Italian,85.99,Weekend,4,21,26
d8b8daf7-5582-11ef-9c26-84a93eaf263c,d8b8db3e-5582-11ef-9c26-84a93eaf263c,Burger Barn,Indian,25.46,Weekend,3,52,29
d8b92a99-5582-11ef-9c26-84a93eaf263c,d8b92ae3-5582-11ef-9c26-84a93eaf263c,Sushi Spot,American,45.4,Weekday,4,30,30
d8b97ae5-5582-11ef-9c26-84a93eaf263c,d8b97b22-5582-11ef-9c26-84a93eaf263c,Burger Barn,Italian,58.65,Weekday,3,22,22
d8b9c36a-5582-11ef-9c26-84a93eaf263c,d8b9c39f-5582-11ef-9c26-84a93eaf263c,Sushi Spot,Indian,32.18,Weekend,5,17,22
d8ba0ce3-5582-11ef-9c26-84a93eaf263c,d8ba0d1e-5582-11ef-9c26-84a93eaf263c,Curry House,Mexican,96.69,Weekend,2,51,43
d8ba58dd-5582-11ef-9c26-84a93eaf263c,d8ba5910-5582-11ef-9c26-84a93eaf263c,Curry House,Italian,48.43,Weekend,3,24,28
d8baa0cb-5582-11ef-9c26-84a93eaf263c,d8baa103-5582-11ef-9c26-84a93eaf263c,Pizza Place,Mexican,57.48,Weekday,2,47,26
d8baed51-5582-11ef-9c26-84a93eaf263c,d8baed8a-5582-11ef-9c26-84a93eaf263c,Sushi Spot,Mexican,79.57,Weekend,4,54,26
d8bb3d90-5582-11ef-9c26-84a93eaf263c,d8bb3dcb-5582-11ef-9c26-84a93eaf263c,Taco Joint,American,69.38,Weekend,3,26,31
d8bbd841-5582-11ef-9c26-84a93eaf263c,d8bbd886-5582-11ef-9c26-84a93eaf263c,Sushi Spot,American,43.08,Weekday,5,37,13
d8bc28fc-5582-11ef-9c26-84a93eaf263c,d8bc2933-5582-11ef-9c26-84a93eaf263c,Pizza Place,Mexican,92.46,Weekday,1,29,11
d8bc81c4-5582-11ef-9c26-84a93eaf263c,d8bc8201-5582-11ef-9c26-84a93eaf263c,Sushi Spot,Chinese,66.01,Weekday,2,40,13
d8bccf6d-5582-11ef-9c26-84a93eaf263c,d8bccfa2-5582-11ef-9c26-84a93eaf263c,Taco Joint,Mexican,88.19,Weekday,3,52,44
d8bd15b1-5582-11ef-9c26-84a93eaf263c,d8bd15eb-5582-11ef-9c26-84a93eaf263c,Sushi Spot,American,48.47,Weekday,5,49,23
d8bd5a67-5582-11ef-9c26-84a93eaf263c,d8bd5a9f-5582-11ef-9c26-84a93eaf263c,Taco Joint,Chinese,56.74,Weekend,3,51,27
d8bd9e3a-5582-11ef-9c26-84a93eaf263c,d8bd9e66-5582-11ef-9c26-84a93eaf263c,Burger Barn,Indian,43.59,Weekday,2,45,34
d8bde305-5582-11ef-9c26-84a93eaf263c,d8bde334-5582-11ef-9c26-84a93eaf263c,Curry House,Chinese,51.85,Weekday,2,27,22
d8be24e5-5582-11ef-9c26-84a93eaf263c,d8be2515-5582-11ef-9c26-84a93eaf263c,Burger Barn,Indian,62.99,Weekend,1,50,33
d8be6751-5582-11ef-9c26-84a93eaf263c,d8be6782-5582-11ef-9c26-84a93eaf263c,Burger Barn,Mexican,98.29,Weekend,1,34,10
d8bea8a7-5582-11ef-9c26-84a93eaf263c,d8bea8d5-5582-11ef-9c26-84a93eaf263c,Taco Joint,American,28.15,Weekday,4,45,21
d8bee8e8-5582-11ef-9c26-84a93eaf263c,d8bee918-5582-11ef-9c26-84a93eaf263c,Taco Joint,Italian,96.49,Weekday,3,50,21
d8bf2f11-5582-11ef-9c26-84a93eaf263c,d8bf2f3d-5582-11ef-9c26-84a93eaf263c,Sushi Spot,Chinese,96.73,Weekend,5,35,25
d8bf7087-5582-11ef-9c26-84a93eaf263c,d8bf70b7-5582-11ef-9c26-84a93eaf263c,Burger Barn,American,95.2,Weekday,2,45,21
d8bfb2ad-5582-11ef-9c26-84a93eaf263c,d8bfb2e3-5582-11ef-9c26-84a93eaf263c,Taco Joint,Italian,83.67,Weekend,5,33,23
d8bff908-5582-11ef-9c26-84a93eaf263c,d8bff937-5582-11ef-9c26-84a93eaf263c,Taco Joint,Chinese,78.62,Weekend,1,42,32
d8c038fc-5582-11ef-9c26-84a93eaf263c,d8c03928-5582-11ef-9c26-84a93eaf263c,Curry House,Italian,47.82,Weekend,2,19,37
d8c07834-5582-11ef-9c26-84a93eaf263c,d8c07868-5582-11ef-9c26-84a93eaf263c,Taco Joint,Italian,97.47,Weekend,2,23,42
d8c0b69f-5582-11ef-9c26-84a93eaf263c,d8c0b6cd-5582-11ef-9c26-84a93eaf263c,Pizza Place,Chinese,79.98,Weekend,3,27,40
d8c0f672-5582-11ef-9c26-84a93eaf263c,d8c0f6a3-5582-11ef-9c26-84a93eaf263c,Curry House,American,41.59,Weekend,5,33,14
d8c133f9-5582-11ef-9c26-84a93eaf263c,d8c13428-5582-11ef-9c26-84a93eaf263c,Sushi Spot,Indian,79.62,Weekday,2,46,40
d8c173b6-5582-11ef-9c26-84a93eaf263c,d8c173e1-5582-11ef-9c26-84a93eaf263c,Sushi Spot,American,76.3,Weekend,1,20,15
d8c1b404-5582-11ef-9c26-84a93eaf263c,d8c1b430-5582-11ef-9c26-84a93eaf263c,Curry House,American,79.38,Weekday,3,23,29
d8c1f46c-5582-11ef-9c26-84a93eaf263c,d8c1f499-5582-11ef-9c26-84a93eaf263c,Sushi Spot,Indian,82.96,Weekend,2,55,30
d8c2361c-5582-11ef-9c26-84a93eaf263c,d8c2365a-5582-11ef-9c26-84a93eaf263c,Sushi Spot,Chinese,76.55,Weekend,2,35,30
d8c27679-5582-11ef-9c26-84a93eaf263c,d8c276ac-5582-11ef-9c26-84a93eaf263c,Curry House,American,19.03,Weekend,1,36,12
d8c2b5d8-5582-11ef-9c26-84a93eaf263c,d8c2b604-5582-11ef-9c26-84a93eaf263c,Burger Barn,Indian,84.17,Weekend,1,52,42
d8c2f4ad-5582-11ef-9c26-84a93eaf263c,d8c2f4e7-5582-11ef-9c26-84a93eaf263c,Pizza Place,Italian,93.76,Weekday,1,26,11
d8c339d5-5582-11ef-9c26-84a93eaf263c,d8c33a03-5582-11ef-9c26-84a93eaf263c,Curry House,Italian,43.27,Weekday,5,33,19
d8c377ec-5582-11ef-9c26-84a93eaf263c,d8c3781a-5582-11ef-9c26-84a93eaf263c,Pizza Place,American,75.1,Weekday,3,39,40
d8c3b733-5582-11ef-9c26-84a93eaf263c,d8c3b75f-5582-11ef-9c26-84a93eaf263c,Taco Joint,Italian,71.43,Weekend,1,16,40
d8c3f4ca-5582-11ef-9c26-84a93eaf263c,d8c3f4f9-5582-11ef-9c26-84a93eaf263c,Sushi Spot,Mexican,62.85,Weekend,5,30,20
d8c433f1-5582-11ef-9c26-84a93eaf263c,d8c4341e-5582-11ef-9c26-84a93eaf263c,Sushi Spot,Italian,28.11,Weekend,2,31,36
d8c4737b-5582-11ef-9c26-84a93eaf263c,d8c473a7-5582-11ef-9c26-84a93eaf263c,Taco Joint,Italian,81.64,Weekday,5,32,12
d8c4b121-5582-11ef-9c26-84a93eaf263c,d8c4b171-5582-11ef-9c26-84a93eaf263c,Sushi Spot,American,63.44,Weekday,2,32,42
d8c4fa8c-5582-11ef-9c26-84a93eaf263c,d8c4fac3-5582-11ef-9c26-84a93eaf263c,Curry House,Mexican,82.99,Weekday,1,52,13
d8c53c31-5582-11ef-9c26-84a93eaf263c,d8c53c67-5582-11ef-9c26-84a93eaf263c,Pizza Place,Mexican,93.09,Weekday,2,16,14
d8c58051-5582-11ef-9c26-84a93eaf263c,d8c58082-5582-11ef-9c26-84a93eaf263c,Curry House,Chinese,83.28,Weekday,4,52,11
d8c5c006-5582-11ef-9c26-84a93eaf263c,d8c5c031-5582-11ef-9c26-84a93eaf263c,Taco Joint,Mexican,15.07,Weekday,1,18,39
d8c5ff72-5582-11ef-9c26-84a93eaf263c,d8c5ff9e-5582-11ef-9c26-84a93eaf263c,Pizza Place,Indian,82.42,Weekday,1,32,38
d8c64251-5582-11ef-9c26-84a93eaf263c,d8c6427e-5582-11ef-9c26-84a93eaf263c,Burger Barn,Italian,72.15,Weekday,5,19,32
d8c680d7-5582-11ef-9c26-84a93eaf263c,d8c68103-5582-11ef-9c26-84a93eaf263c,Burger Barn,Mexican,83.36,Weekend,1,55,14
d8c6c09d-5582-11ef-9c26-84a93eaf263c,d8c6c0c8-5582-11ef-9c26-84a93eaf263c,Burger Barn,Indian,31.25,Weekend,4,23,33
d8c700bd-5582-11ef-9c26-84a93eaf263c,d8c700ea-5582-11ef-9c26-84a93eaf263c,Taco Joint,Indian,63.1,Weekday,5,31,18
d8c73ea1-5582-11ef-9c26-84a93eaf263c,d8c73ede-5582-11ef-9c26-84a93eaf263c,Pizza Place,American,90.87,Weekend,1,24,11
d8c78971-5582-11ef-9c26-84a93eaf263c,d8c789d0-5582-11ef-9c26-84a93eaf263c,Curry House,Mexican,61.11,Weekend,5,34,33
d8c7db05-5582-11ef-9c26-84a93eaf263c,d8c7db3a-5582-11ef-9c26-84a93eaf263c,Pizza Place,Chinese,66.71,Weekday,2,21,44
d8c81ae8-5582-11ef-9c26-84a93eaf263c,d8c81b15-5582-11ef-9c26-84a93eaf263c,Curry House,Indian,67.32,Weekend,5,37,41
d8c85d23-5582-11ef-9c26-84a93eaf263c,d8c85d51-5582-11ef-9c26-84a93eaf263c,Burger Barn,Italian,28.64,Weekday,3,41,21
d8c89ff1-5582-11ef-9c26-84a93eaf263c,d8c8a021-5582-11ef-9c26-84a93eaf263c,Burger Barn,Chinese,17.86,Weekday,5,25,25
d8c8df38-5582-11ef-9c26-84a93eaf263c,d8c8df66-5582-11ef-9c26-84a93eaf263c,Curry House,Italian,42.49,Weekday,2,16,12
d8c92f06-5582-11ef-9c26-84a93eaf263c,d8c92f3c-5582-11ef-9c26-84a93eaf263c,Pizza Place,Mexican,25.85,Weekend,4,31,40
d8c96ff7-5582-11ef-9c26-84a93eaf263c,d8c97023-5582-11ef-9c26-84a93eaf263c,Sushi Spot,American,27.69,Weekend,1,58,26
d8c9af32-5582-11ef-9c26-84a93eaf263c,d8c9af75-5582-11ef-9c26-84a93eaf263c,Curry House,American,19.87,Weekend,5,16,25
d8c9f368-5582-11ef-9c26-84a93eaf263c,d8c9f3a3-5582-11ef-9c26-84a93eaf263c,Pizza Place,Chinese,18.03,Weekend,3,59,21
d8ca36d6-5582-11ef-9c26-84a93eaf263c,d8ca3704-5582-11ef-9c26-84a93eaf263c,Taco Joint,Chinese,48.77,Weekday,2,52,12
d8ca7668-5582-11ef-9c26-84a93eaf263c,d8ca7694-5582-11ef-9c26-84a93eaf263c,Burger Barn,Chinese,67.2,Weekday,5,42,18
d8cab4a9-5582-11ef-9c26-84a93eaf263c,d8cab4d6-5582-11ef-9c26-84a93eaf263c,Curry House,Chinese,16.45,Weekend,4,58,29
d8caf589-5582-11ef-9c26-84a93eaf263c,d8caf5b6-5582-11ef-9c26-84a93eaf263c,Burger Barn,American,52.54,Weekend,5,51,24
d8cb352b-5582-11ef-9c26-84a93eaf263c,d8cb3558-5582-11ef-9c26-84a93eaf263c,Taco Joint,American,71.46,Weekend,2,38,35
d8cbbe9a-5582-11ef-9c26-84a93eaf263c,d8cbbec6-5582-11ef-9c26-84a93eaf263c,Pizza Place,Chinese,88.79,Weekend,5,20,13
d8cbffbd-5582-11ef-9c26-84a93eaf263c,d8cbffea-5582-11ef-9c26-84a93eaf263c,Pizza Place,Chinese,98.36,Weekday,4,57,35
d8cc3b05-5582-11ef-9c26-84a93eaf263c,d8cc3b6d-5582-11ef-9c26-84a93eaf263c,Taco Joint,Mexican,30.98,Weekday,3,25,37
d8cc7a67-5582-11ef-9c26-84a93eaf263c,d8cc7ac2-5582-11ef-9c26-84a93eaf263c,Sushi Spot,Mexican,97.31,Weekend,3,32,27
d8ccbe9a-5582-11ef-9c26-84a93eaf263c,d8ccbecf-5582-11ef-9c26-84a93eaf263c,Sushi Spot,American,16.29,Weekday,4,28,24
d8cd000f-5582-11ef-9c26-84a93eaf263c,d8cd003e-5582-11ef-9c26-84a93eaf263c,Pizza Place,Indian,88.18,Weekend,2,44,21
d8cd3f44-5582-11ef-9c26-84a93eaf263c,d8cd3f71-5582-11ef-9c26-84a93eaf263c,Taco Joint,Indian,36.93,Weekday,3,53,11
d8cd7e10-5582-11ef-9c26-84a93eaf263c,d8cd7e3b-5582-11ef-9c26-84a93eaf263c,Taco Joint,American,97.58,Weekend,5,58,41
d8cdbd4d-5582-11ef-9c26-84a93eaf263c,d8cdbd7d-5582-11ef-9c26-84a93eaf263c,Curry House,Italian,14.43,Weekend,5,51,27
d8cdfad5-5582-11ef-9c26-84a93eaf263c,d8cdfb01-5582-11ef-9c26-84a93eaf263c,Pizza Place,American,93.33,Weekday,1,49,32
d8ce3a2d-5582-11ef-9c26-84a93eaf263c,d8ce3a5a-5582-11ef-9c26-84a93eaf263c,Burger Barn,Mexican,87.96,Weekday,1,58,31
d8ce7a9f-5582-11ef-9c26-84a93eaf263c,d8ce7acc-5582-11ef-9c26-84a93eaf263c,Pizza Place,American,39.9,Weekend,5,17,31
d8cec411-5582-11ef-9c26-84a93eaf263c,d8cec49c-5582-11ef-9c26-84a93eaf263c,Burger Barn,Italian,43.26,Weekend,1,41,32
d8cf27ee-5582-11ef-9c26-84a93eaf263c,d8cf2822-5582-11ef-9c26-84a93eaf263c,Curry House,Indian,73.25,Weekday,1,44,12
d8cf6b11-5582-11ef-9c26-84a93eaf263c,d8cf6b40-5582-11ef-9c26-84a93eaf263c,Sushi Spot,Mexican,23.79,Weekend,3,32,18
d8cfaa75-5582-11ef-9c26-84a93eaf263c,d8cfaaa1-5582-11ef-9c26-84a93eaf263c,Pizza Place,American,79.21,Weekday,3,42,25
d8cfe9da-5582-11ef-9c26-84a93eaf263c,d8cfea09-5582-11ef-9c26-84a93eaf263c,Sushi Spot,Chinese,36.85,Weekend,5,28,35
d8d02a98-5582-11ef-9c26-84a93eaf263c,d8d02ac3-5582-11ef-9c26-84a93eaf263c,Taco Joint,Indian,32.18,Weekend,1,23,33
d8d069a7-5582-11ef-9c26-84a93eaf263c,d8d069d4-5582-11ef-9c26-84a93eaf263c,Burger Barn,Italian,62.96,Weekend,5,48,44
d8d0aa06-5582-11ef-9c26-84a93eaf263c,d8d0aa33-5582-11ef-9c26-84a93eaf263c,Taco Joint,Indian,19.67,Weekday,5,21,38
d8d0ea77-5582-11ef-9c26-84a93eaf263c,d8d0eaa1-5582-11ef-9c26-84a93eaf263c,Curry House,Indian,80.69,Weekday,4,57,39
d8d12b04-5582-11ef-9c26-84a93eaf263c,d8d12b91-5582-11ef-9c26-84a93eaf263c,Sushi Spot,Chinese,46.54,Weekday,3,52,38
d8d1698c-5582-11ef-9c26-84a93eaf263c,d8d169c6-5582-11ef-9c26-84a93eaf263c,Curry House,Indian,63.89,Weekend,1,55,14
d8d1a9db-5582-11ef-9c26-84a93eaf263c,d8d1aa16-5582-11ef-9c26-84a93eaf263c,Burger Barn,Chinese,60.06,Weekend,1,59,25
d8d1f222-5582-11ef-9c26-84a93eaf263c,d8d1f254-5582-11ef-9c26-84a93eaf263c,Sushi Spot,American,16.17,Weekday,5,25,27
d8d23223-5582-11ef-9c26-84a93eaf263c,d8d23255-5582-11ef-9c26-84a93eaf263c,Burger Barn,Indian,14.19,Weekend,4,18,23
d8d2711c-5582-11ef-9c26-84a93eaf263c,d8d27148-5582-11ef-9c26-84a93eaf263c,Taco Joint,Italian,87.81,Weekend,3,54,11
d8d2b49c-5582-11ef-9c26-84a93eaf263c,d8d2b4c7-5582-11ef-9c26-84a93eaf263c,Curry House,Mexican,82.47,Weekend,1,22,18
d8d2f53e-5582-11ef-9c26-84a93eaf263c,d8d2f56a-5582-11ef-9c26-84a93eaf263c,Taco Joint,Chinese,74.96,Weekend,3,50,25
d8d33752-5582-11ef-9c26-84a93eaf263c,d8d33782-5582-11ef-9c26-84a93eaf263c,Taco Joint,Indian,10.28,Weekend,2,44,21
d8d37a0d-5582-11ef-9c26-84a93eaf263c,d8d37a3a-5582-11ef-9c26-84a93eaf263c,Curry House,American,19.49,Weekend,4,57,25
d8d3fd14-5582-11ef-9c26-84a93eaf263c,d8d3fd5c-5582-11ef-9c26-84a93eaf263c,Sushi Spot,Indian,45.13,Weekday,1,33,30
d8d44aef-5582-11ef-9c26-84a93eaf263c,d8d44b25-5582-11ef-9c26-84a93eaf263c,Taco Joint,Mexican,52.22,Weekday,4,43,18
d8d48c97-5582-11ef-9c26-84a93eaf263c,d8d48cc7-5582-11ef-9c26-84a93eaf263c,Sushi Spot,Mexican,37.67,Weekend,3,22,28
d8d51962-5582-11ef-9c26-84a93eaf263c,d8d5198e-5582-11ef-9c26-84a93eaf263c,Pizza Place,Italian,84.43,Weekday,4,59,15
d8d5826e-5582-11ef-9c26-84a93eaf263c,d8d58299-5582-11ef-9c26-84a93eaf263c,Taco Joint,Chinese,67.95,Weekday,2,33,15
d8d5c206-5582-11ef-9c26-84a93eaf263c,d8d5c234-5582-11ef-9c26-84a93eaf263c,Curry House,Italian,19,Weekday,2,51,22
d8d6024b-5582-11ef-9c26-84a93eaf263c,d8d6028f-5582-11ef-9c26-84a93eaf263c,Sushi Spot,Mexican,18.19,Weekend,4,53,12
d8d64852-5582-11ef-9c26-84a93eaf263c,d8d6488a-5582-11ef-9c26-84a93eaf263c,Burger Barn,Italian,52.1,Weekday,2,22,14
d8d68da0-5582-11ef-9c26-84a93eaf263c,d8d68ddf-5582-11ef-9c26-84a93eaf263c,Pizza Place,Indian,58.69,Weekday,5,50,22
d8d6d28a-5582-11ef-9c26-84a93eaf263c,d8d6d2b9-5582-11ef-9c26-84a93eaf263c,Curry House,American,62.09,Weekday,2,54,16
d8d710d0-5582-11ef-9c26-84a93eaf263c,d8d710fe-5582-11ef-9c26-84a93eaf263c,Sushi Spot,Mexican,16.35,Weekday,1,15,43
d8d74e13-5582-11ef-9c26-84a93eaf263c,d8d74e4c-5582-11ef-9c26-84a93eaf263c,Taco Joint,Mexican,39.26,Weekend,5,36,42
d8d78cc8-5582-11ef-9c26-84a93eaf263c,d8d78cf4-5582-11ef-9c26-84a93eaf263c,Pizza Place,Italian,58.81,Weekend,5,37,36
d8d7cbe1-5582-11ef-9c26-84a93eaf263c,d8d7cc11-5582-11ef-9c26-84a93eaf263c,Sushi Spot,Italian,56.24,Weekday,2,42,10
d8d80a0b-5582-11ef-9c26-84a93eaf263c,d8d80a38-5582-11ef-9c26-84a93eaf263c,Sushi Spot,Chinese,34.9,Weekend,5,43,16
d8d84aad-5582-11ef-9c26-84a93eaf263c,d8d84ad7-5582-11ef-9c26-84a93eaf263c,Pizza Place,American,43.87,Weekday,1,47,11
d8d88c75-5582-11ef-9c26-84a93eaf263c,d8d88caa-5582-11ef-9c26-84a93eaf263c,Pizza Place,American,82.18,Weekday,1,29,18
d8d8cf2e-5582-11ef-9c26-84a93eaf263c,d8d8cf5a-5582-11ef-9c26-84a93eaf263c,Sushi Spot,Mexican,47.21,Weekday,2,25,16
d8d90b98-5582-11ef-9c26-84a93eaf263c,d8d90c2b-5582-11ef-9c26-84a93eaf263c,Sushi Spot,American,57.96,Weekday,3,32,27
d8d94fa1-5582-11ef-9c26-84a93eaf263c,d8d94fdb-5582-11ef-9c26-84a93eaf263c,Sushi Spot,Chinese,25.38,Weekday,1,57,30
d8d98ee5-5582-11ef-9c26-84a93eaf263c,d8d98f11-5582-11ef-9c26-84a93eaf263c,Pizza Place,Indian,98.73,Weekend,3,29,16
d8d9cf7c-5582-11ef-9c26-84a93eaf263c,d8d9cfa7-5582-11ef-9c26-84a93eaf263c,Burger Barn,Italian,81.1,Weekend,4,31,42
d8da0e83-5582-11ef-9c26-84a93eaf263c,d8da0eb0-5582-11ef-9c26-84a93eaf263c,Curry House,American,17.96,Weekend,4,59,34
d8da4e6e-5582-11ef-9c26-84a93eaf263c,d8da4e9e-5582-11ef-9c26-84a93eaf263c,Curry House,Chinese,98.55,Weekday,3,16,38
d8da8f09-5582-11ef-9c26-84a93eaf263c,d8da8f34-5582-11ef-9c26-84a93eaf263c,Burger Barn,Italian,99.58,Weekend,4,58,33
d8dac980-5582-11ef-9c26-84a93eaf263c,d8dac9b1-5582-11ef-9c26-84a93eaf263c,Curry House,Chinese,91.14,Weekend,1,17,14
d8db0eab-5582-11ef-9c26-84a93eaf263c,d8db0ed9-5582-11ef-9c26-84a93eaf263c,Curry House,American,96.78,Weekday,2,44,25
d8db4e25-5582-11ef-9c26-84a93eaf263c,d8db4e52-5582-11ef-9c26-84a93eaf263c,Sushi Spot,Italian,64.94,Weekend,1,47,30
d8db8a1e-5582-11ef-9c26-84a93eaf263c,d8db8a60-5582-11ef-9c26-84a93eaf263c,Burger Barn,Chinese,85.48,Weekday,4,17,17
d8dbcd66-5582-11ef-9c26-84a93eaf263c,d8dbcd9d-5582-11ef-9c26-84a93eaf263c,Burger Barn,Chinese,37.45,Weekend,5,27,33
d8dc0fca-5582-11ef-9c26-84a93eaf263c,d8dc0ff8-5582-11ef-9c26-84a93eaf263c,Curry House,Indian,35.72,Weekend,4,44,42
d8dc56fc-5582-11ef-9c26-84a93eaf263c,d8dc5729-5582-11ef-9c26-84a93eaf263c,Taco Joint,American,48.08,Weekday,2,39,39
d8dc96fa-5582-11ef-9c26-84a93eaf263c,d8dc9728-5582-11ef-9c26-84a93eaf263c,Curry House,Italian,93.68,Weekday,1,58,39
d8de0c6f-5582-11ef-9c26-84a93eaf263c,d8de0ccf-5582-11ef-9c26-84a93eaf263c,Sushi Spot,American,60.93,Weekday,2,40,15
d8de5adb-5582-11ef-9c26-84a93eaf263c,d8de5b1c-5582-11ef-9c26-84a93eaf263c,Pizza Place,American,87.97,Weekend,1,29,28
d8deab68-5582-11ef-9c26-84a93eaf263c,d8deaba0-5582-11ef-9c26-84a93eaf263c,Taco Joint,Mexican,34.08,Weekday,2,37,25
d8defe8b-5582-11ef-9c26-84a93eaf263c,d8defec6-5582-11ef-9c26-84a93eaf263c,Taco Joint,American,80.83,Weekday,1,29,19
d8df4d0d-5582-11ef-9c26-84a93eaf263c,d8df4d47-5582-11ef-9c26-84a93eaf263c,Curry House,Chinese,18.89,Weekend,1,25,11
d8df9330-5582-11ef-9c26-84a93eaf263c,d8df937b-5582-11ef-9c26-84a93eaf263c,Curry House,Italian,39.21,Weekday,1,22,19
d8dfe5ff-5582-11ef-9c26-84a93eaf263c,d8dfe639-5582-11ef-9c26-84a93eaf263c,Burger Barn,American,33.66,Weekend,4,35,25
d8e02fad-5582-11ef-9c26-84a93eaf263c,d8e02fe5-5582-11ef-9c26-84a93eaf263c,Burger Barn,Italian,73.71,Weekday,3,28,16
d8e07f12-5582-11ef-9c26-84a93eaf263c,d8e07f49-5582-11ef-9c26-84a93eaf263c,Burger Barn,Chinese,33.43,Weekend,3,23,32
d8e0c813-5582-11ef-9c26-84a93eaf263c,d8e0c84d-5582-11ef-9c26-84a93eaf263c,Taco Joint,Indian,15.79,Weekday,2,51,25
d8e1148f-5582-11ef-9c26-84a93eaf263c,d8e114c5-5582-11ef-9c26-84a93eaf263c,Taco Joint,Chinese,35.93,Weekend,1,33,44
d8e163e7-5582-11ef-9c26-84a93eaf263c,d8e16422-5582-11ef-9c26-84a93eaf263c,Taco Joint,Mexican,91.18,Weekend,4,29,29
d8e1b223-5582-11ef-9c26-84a93eaf263c,d8e1b264-5582-11ef-9c26-84a93eaf263c,Burger Barn,Mexican,50.21,Weekday,4,45,43
d8e1f7ec-5582-11ef-9c26-84a93eaf263c,d8e1f825-5582-11ef-9c26-84a93eaf263c,Burger Barn,Chinese,18.71,Weekend,2,40,15
d8e23f19-5582-11ef-9c26-84a93eaf263c,d8e23f51-5582-11ef-9c26-84a93eaf263c,Pizza Place,American,42.21,Weekday,1,42,32
d8e27f9a-5582-11ef-9c26-84a93eaf263c,d8e27fc8-5582-11ef-9c26-84a93eaf263c,Curry House,Italian,11,Weekend,4,26,27
d8e2bb59-5582-11ef-9c26-84a93eaf263c,d8e2bb85-5582-11ef-9c26-84a93eaf263c,Taco Joint,American,64.21,Weekday,2,50,13
d8e2f9de-5582-11ef-9c26-84a93eaf263c,d8e2fa0c-5582-11ef-9c26-84a93eaf263c,Pizza Place,Indian,83.51,Weekend,1,32,31
d8e33a0f-5582-11ef-9c26-84a93eaf263c,d8e33a4a-5582-11ef-9c26-84a93eaf263c,Burger Barn,American,94.53,Weekend,1,24,35
d8e3804d-5582-11ef-9c26-84a93eaf263c,d8e38086-5582-11ef-9c26-84a93eaf263c,Pizza Place,American,61.11,Weekday,3,41,19
d8e3c4d3-5582-11ef-9c26-84a93eaf263c,d8e3c4ff-5582-11ef-9c26-84a93eaf263c,Curry House,Italian,94.48,Weekday,3,55,41
d8e40595-5582-11ef-9c26-84a93eaf263c,d8e405c2-5582-11ef-9c26-84a93eaf263c,Taco Joint,Italian,58.09,Weekday,1,37,40
d8e448f5-5582-11ef-9c26-84a93eaf263c,d8e44948-5582-11ef-9c26-84a93eaf263c,Burger Barn,American,53.83,Weekend,2,33,19
d8e490ca-5582-11ef-9c26-84a93eaf263c,d8e49102-5582-11ef-9c26-84a93eaf263c,Pizza Place,Italian,81.95,Weekend,3,35,30
d8e4cef0-5582-11ef-9c26-84a93eaf263c,d8e4cf85-5582-11ef-9c26-84a93eaf263c,Curry House,Italian,89.34,Weekday,3,40,17
d8e50e52-5582-11ef-9c26-84a93eaf263c,d8e50e89-5582-11ef-9c26-84a93eaf263c,Sushi Spot,Chinese,54.24,Weekday,4,34,41
d8e54def-5582-11ef-9c26-84a93eaf263c,d8e54e26-5582-11ef-9c26-84a93eaf263c,Pizza Place,Italian,21.97,Weekday,1,42,37
d8e58e53-5582-11ef-9c26-84a93eaf263c,d8e58e8a-5582-11ef-9c26-84a93eaf263c,Pizza Place,American,48.76,Weekday,4,30,30
d8e5d0a3-5582-11ef-9c26-84a93eaf263c,d8e5d0f6-5582-11ef-9c26-84a93eaf263c,Burger Barn,American,19.78,Weekend,3,38,20
d8e61347-5582-11ef-9c26-84a93eaf263c,d8e61394-5582-11ef-9c26-84a93eaf263c,Burger Barn,Mexican,68.75,Weekday,1,26,36
